rank,k,region_k,region_count,missing_rssi,weight_power,use_region_filter,mean_error_m,median_error_m,p90_error_m,max_error_m,nearest_mean_error_m,samples
3000,15,15,1,-95.0,2.0,True,2.7277,2.0272,5.9407,12.1365,3.0689,312
3001,6,20,1,-110.0,2.0,True,2.7277,2.0395,6.1081,12.6224,3.0763,312
3002,6,20,1,-105.0,2.0,True,2.7277,2.0395,6.1081,12.6224,3.0763,312
3003,6,20,1,-100.0,2.0,True,2.7277,2.0395,6.1081,12.6224,3.0763,312
3004,6,20,1,-95.0,2.0,True,2.7277,2.0395,6.1081,12.6224,3.0763,312
3005,6,20,1,-110.0,1.5,True,2.7290,1.9966,5.7890,12.5031,3.0855,312
3006,6,20,1,-105.0,1.5,True,2.7290,1.9966,5.7890,12.5031,3.0855,312
3007,6,20,1,-100.0,1.5,True,2.7290,1.9966,5.7890,12.5031,3.0855,312
3008,6,20,1,-95.0,1.5,True,2.7290,1.9966,5.7890,12.5031,3.0855,312
3009,12,20,1,-110.0,2.0,True,2.7292,2.0226,6.0677,12.1344,3.0763,312
3010,12,20,1,-105.0,2.0,True,2.7292,2.0226,6.0677,12.1344,3.0763,312
3011,12,20,1,-100.0,2.0,True,2.7292,2.0226,6.0677,12.1344,3.0763,312
3012,12,20,1,-95.0,2.0,True,2.7292,2.0226,6.0677,12.1344,3.0763,312
3013,10,20,1,-110.0,1.5,True,2.7298,2.0080,5.8266,12.0625,3.0855,312
3014,10,20,1,-105.0,1.5,True,2.7298,2.0080,5.8266,12.0625,3.0855,312
3015,10,20,1,-100.0,1.5,True,2.7298,2.0080,5.8266,12.0625,3.0855,312
3016,10,20,1,-95.0,1.5,True,2.7298,2.0080,5.8266,12.0625,3.0855,312
3017,6,9,1,-110.0,2.0,True,2.7307,2.0716,5.9376,13.4537,3.0745,312
3018,6,9,1,-105.0,2.0,True,2.7307,2.0716,5.9376,13.4537,3.0745,312
3019,6,9,1,-100.0,2.0,True,2.7307,2.0716,5.9376,13.4537,3.0745,312
3020,6,9,1,-95.0,2.0,True,2.7307,2.0716,5.9376,13.4537,3.0745,312
3021,8,9,1,-110.0,1.5,True,2.7320,1.9949,5.9898,13.2261,3.0915,312
3022,8,9,1,-105.0,1.5,True,2.7320,1.9949,5.9898,13.2261,3.0915,312
3023,8,9,1,-100.0,1.5,True,2.7320,1.9949,5.9898,13.2261,3.0915,312
3024,8,9,1,-95.0,1.5,True,2.7320,1.9949,5.9898,13.2261,3.0915,312
3025,6,9,1,-110.0,1.5,True,2.7342,2.0160,5.9462,13.2953,3.0915,312
3026,6,9,1,-105.0,1.5,True,2.7342,2.0160,5.9462,13.2953,3.0915,312
3027,6,9,1,-100.0,1.5,True,2.7342,2.0160,5.9462,13.2953,3.0915,312
3028,6,9,1,-95.0,1.5,True,2.7342,2.0160,5.9462,13.2953,3.0915,312
3029,10,6,1,-110.0,2.5,True,2.7354,2.0573,6.0860,13.3996,3.0707,312
3030,10,9,1,-110.0,2.5,True,2.7354,2.0573,6.0860,13.3996,3.0707,312
3031,10,6,1,-105.0,2.5,True,2.7354,2.0573,6.0860,13.3996,3.0707,312
3032,10,9,1,-105.0,2.5,True,2.7354,2.0573,6.0860,13.3996,3.0707,312
3033,10,6,1,-100.0,2.5,True,2.7354,2.0573,6.0860,13.3996,3.0707,312
3034,10,9,1,-100.0,2.5,True,2.7354,2.0573,6.0860,13.3996,3.0707,312
3035,10,6,1,-95.0,2.5,True,2.7354,2.0573,6.0860,13.3996,3.0707,312
3036,10,9,1,-95.0,2.5,True,2.7354,2.0573,6.0860,13.3996,3.0707,312
3037,15,20,1,-110.0,2.0,True,2.7375,2.0336,5.9605,12.1365,3.0763,312
3038,15,20,1,-105.0,2.0,True,2.7375,2.0336,5.9605,12.1365,3.0763,312
3039,15,20,1,-100.0,2.0,True,2.7375,2.0336,5.9605,12.1365,3.0763,312
3040,15,20,1,-95.0,2.0,True,2.7375,2.0336,5.9605,12.1365,3.0763,312
3041,15,30,1,-110.0,1.5,True,2.7381,1.9982,5.9298,12.1475,3.0833,312
3042,15,30,1,-105.0,1.5,True,2.7381,1.9982,5.9298,12.1475,3.0833,312
3043,15,30,1,-100.0,1.5,True,2.7381,1.9982,5.9298,12.1475,3.0833,312
3044,15,30,1,-95.0,1.5,True,2.7381,1.9982,5.9298,12.1475,3.0833,312
3045,12,20,1,-110.0,1.5,True,2.7404,2.0353,5.9009,12.1342,3.0855,312
3046,12,20,1,-105.0,1.5,True,2.7404,2.0353,5.9009,12.1342,3.0855,312
3047,12,20,1,-100.0,1.5,True,2.7404,2.0353,5.9009,12.1342,3.0855,312
3048,12,20,1,-95.0,1.5,True,2.7404,2.0353,5.9009,12.1342,3.0855,312
3049,8,30,1,-110.0,2.0,True,2.7406,2.0067,6.0803,12.2938,3.1053,312
3050,8,30,1,-105.0,2.0,True,2.7406,2.0067,6.0803,12.2938,3.1053,312
3051,8,30,1,-100.0,2.0,True,2.7406,2.0067,6.0803,12.2938,3.1053,312
3052,8,30,1,-95.0,2.0,True,2.7406,2.0067,6.0803,12.2938,3.1053,312
3053,10,30,1,-110.0,2.0,True,2.7437,1.9769,6.1189,12.1349,3.1053,312
3054,10,30,1,-105.0,2.0,True,2.7437,1.9769,6.1189,12.1349,3.1053,312
3055,10,30,1,-100.0,2.0,True,2.7437,1.9769,6.1189,12.1349,3.1053,312
3056,10,30,1,-95.0,2.0,True,2.7437,1.9769,6.1189,12.1349,3.1053,312
3057,8,12,1,-110.0,2.0,True,2.7449,1.9700,6.1307,13.3904,3.1073,312
3058,8,12,1,-105.0,2.0,True,2.7449,1.9700,6.1307,13.3904,3.1073,312
3059,8,12,1,-100.0,2.0,True,2.7449,1.9700,6.1307,13.3904,3.1073,312
3060,8,12,1,-95.0,2.0,True,2.7449,1.9700,6.1307,13.3904,3.1073,312
3061,6,30,1,-110.0,2.0,True,2.7460,2.0395,6.1681,12.6224,3.1053,312
3062,6,30,1,-105.0,2.0,True,2.7460,2.0395,6.1681,12.6224,3.1053,312
3063,6,30,1,-100.0,2.0,True,2.7460,2.0395,6.1681,12.6224,3.1053,312
3064,6,30,1,-95.0,2.0,True,2.7460,2.0395,6.1681,12.6224,3.1053,312
3065,6,12,1,-110.0,2.0,True,2.7472,1.9971,6.1564,13.4537,3.1073,312
3066,6,12,1,-105.0,2.0,True,2.7472,1.9971,6.1564,13.4537,3.1073,312
3067,6,12,1,-100.0,2.0,True,2.7472,1.9971,6.1564,13.4537,3.1073,312
3068,6,12,1,-95.0,2.0,True,2.7472,1.9971,6.1564,13.4537,3.1073,312
3069,15,20,1,-110.0,1.5,True,2.7505,2.0566,5.8083,12.0367,3.0855,312
3070,15,20,1,-105.0,1.5,True,2.7505,2.0566,5.8083,12.0367,3.0855,312
3071,15,20,1,-100.0,1.5,True,2.7505,2.0566,5.8083,12.0367,3.0855,312
3072,15,20,1,-95.0,1.5,True,2.7505,2.0566,5.8083,12.0367,3.0855,312
3073,12,30,1,-110.0,2.0,True,2.7521,2.0472,6.1007,12.1344,3.1053,312
3074,12,30,1,-105.0,2.0,True,2.7521,2.0472,6.1007,12.1344,3.1053,312
3075,12,30,1,-100.0,2.0,True,2.7521,2.0472,6.1007,12.1344,3.1053,312
3076,12,30,1,-95.0,2.0,True,2.7521,2.0472,6.1007,12.1344,3.1053,312
3077,10,12,1,-110.0,2.0,True,2.7523,1.9309,6.1644,13.2103,3.1073,312
3078,10,12,1,-105.0,2.0,True,2.7523,1.9309,6.1644,13.2103,3.1073,312
3079,10,12,1,-100.0,2.0,True,2.7523,1.9309,6.1644,13.2103,3.1073,312
3080,10,12,1,-95.0,2.0,True,2.7523,1.9309,6.1644,13.2103,3.1073,312
3081,8,9,1,-110.0,2.5,True,2.7524,2.0930,6.1289,13.5298,3.1008,312
3082,8,9,1,-105.0,2.5,True,2.7524,2.0930,6.1289,13.5298,3.1008,312
3083,8,9,1,-100.0,2.5,True,2.7524,2.0930,6.1289,13.5298,3.1008,312
3084,8,9,1,-95.0,2.5,True,2.7524,2.0930,6.1289,13.5298,3.1008,312
3085,8,12,1,-110.0,2.5,True,2.7597,2.0857,6.1467,13.5298,3.1085,312
3086,8,12,1,-105.0,2.5,True,2.7597,2.0857,6.1467,13.5298,3.1085,312
3087,8,12,1,-100.0,2.5,True,2.7597,2.0857,6.1467,13.5298,3.1085,312
3088,8,12,1,-95.0,2.5,True,2.7597,2.0857,6.1467,13.5298,3.1085,312
3089,10,6,1,-110.0,2.0,True,2.7603,2.0799,6.0004,13.2103,3.1015,312
3090,10,9,1,-110.0,2.0,True,2.7603,2.0799,6.0004,13.2103,3.1015,312
3091,10,6,1,-105.0,2.0,True,2.7603,2.0799,6.0004,13.2103,3.1015,312
3092,10,9,1,-105.0,2.0,True,2.7603,2.0799,6.0004,13.2103,3.1015,312
3093,10,6,1,-100.0,2.0,True,2.7603,2.0799,6.0004,13.2103,3.1015,312
3094,10,9,1,-100.0,2.0,True,2.7603,2.0799,6.0004,13.2103,3.1015,312
3095,10,6,1,-95.0,2.0,True,2.7603,2.0799,6.0004,13.2103,3.1015,312
3096,10,9,1,-95.0,2.0,True,2.7603,2.0799,6.0004,13.2103,3.1015,312
3097,6,9,1,-110.0,2.5,True,2.7608,2.0796,6.0865,13.5805,3.1008,312
3098,6,9,1,-105.0,2.5,True,2.7608,2.0796,6.0865,13.5805,3.1008,312
3099,6,9,1,-100.0,2.5,True,2.7608,2.0796,6.0865,13.5805,3.1008,312
3100,6,9,1,-95.0,2.5,True,2.7608,2.0796,6.0865,13.5805,3.1008,312
3101,8,9,1,-110.0,3.0,True,2.7615,2.1015,6.1383,13.6395,3.0892,312
3102,8,9,1,-105.0,3.0,True,2.7615,2.1015,6.1383,13.6395,3.0892,312
3103,8,9,1,-100.0,3.0,True,2.7615,2.1015,6.1383,13.6395,3.0892,312
3104,8,9,1,-95.0,3.0,True,2.7615,2.1015,6.1383,13.6395,3.0892,312
3105,10,12,1,-110.0,2.5,True,2.7625,2.0486,6.1330,13.3996,3.1085,312
3106,10,12,1,-105.0,2.5,True,2.7625,2.0486,6.1330,13.3996,3.1085,312
3107,10,12,1,-100.0,2.5,True,2.7625,2.0486,6.1330,13.3996,3.1085,312
3108,10,12,1,-95.0,2.5,True,2.7625,2.0486,6.1330,13.3996,3.1085,312
3109,15,30,1,-110.0,2.0,True,2.7631,2.0573,5.9833,12.1365,3.1053,312
3110,15,30,1,-105.0,2.0,True,2.7631,2.0573,5.9833,12.1365,3.1053,312
3111,15,30,1,-100.0,2.0,True,2.7631,2.0573,5.9833,12.1365,3.1053,312
3112,15,30,1,-95.0,2.0,True,2.7631,2.0573,5.9833,12.1365,3.1053,312
3113,12,6,1,-110.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3114,12,9,1,-110.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3115,12,12,1,-110.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3116,12,6,1,-105.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3117,12,9,1,-105.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3118,12,12,1,-105.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3119,12,6,1,-100.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3120,12,9,1,-100.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3121,12,12,1,-100.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3122,12,6,1,-95.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3123,12,9,1,-95.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3124,12,12,1,-95.0,2.0,True,2.7634,1.9978,6.1279,13.1430,3.1073,312
3125,20,6,1,-110.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3126,20,9,1,-110.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3127,20,12,1,-110.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3128,20,15,1,-110.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3129,20,20,1,-110.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3130,20,6,1,-105.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3131,20,9,1,-105.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3132,20,12,1,-105.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3133,20,15,1,-105.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3134,20,20,1,-105.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3135,20,6,1,-100.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3136,20,9,1,-100.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3137,20,12,1,-100.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3138,20,15,1,-100.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3139,20,20,1,-100.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3140,20,6,1,-95.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3141,20,9,1,-95.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3142,20,12,1,-95.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3143,20,15,1,-95.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3144,20,20,1,-95.0,2.0,True,2.7651,2.0529,5.9802,12.0747,3.0763,312
3145,6,12,1,-110.0,2.5,True,2.7669,2.0742,6.1209,13.5805,3.1085,312
3146,6,12,1,-105.0,2.5,True,2.7669,2.0742,6.1209,13.5805,3.1085,312
3147,6,12,1,-100.0,2.5,True,2.7669,2.0742,6.1209,13.5805,3.1085,312
3148,6,12,1,-95.0,2.5,True,2.7669,2.0742,6.1209,13.5805,3.1085,312
3149,10,20,1,-110.0,3.0,True,2.7681,2.1337,6.1256,12.4646,3.1053,312
3150,10,20,1,-105.0,3.0,True,2.7681,2.1337,6.1256,12.4646,3.1053,312
3151,10,20,1,-100.0,3.0,True,2.7681,2.1337,6.1256,12.4646,3.1053,312
3152,10,20,1,-95.0,3.0,True,2.7681,2.1337,6.1256,12.4646,3.1053,312
3153,12,6,1,-110.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3154,12,9,1,-110.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3155,12,12,1,-110.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3156,12,6,1,-105.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3157,12,9,1,-105.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3158,12,12,1,-105.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3159,12,6,1,-100.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3160,12,9,1,-100.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3161,12,12,1,-100.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3162,12,6,1,-95.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3163,12,9,1,-95.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3164,12,12,1,-95.0,2.5,True,2.7683,2.0715,6.1190,13.3448,3.1085,312
3165,12,20,1,-110.0,3.0,True,2.7689,2.1238,6.1088,12.4397,3.1053,312
3166,12,20,1,-105.0,3.0,True,2.7689,2.1238,6.1088,12.4397,3.1053,312
3167,12,20,1,-100.0,3.0,True,2.7689,2.1238,6.1088,12.4397,3.1053,312
3168,12,20,1,-95.0,3.0,True,2.7689,2.1238,6.1088,12.4397,3.1053,312
3169,8,15,1,-110.0,2.5,True,2.7694,2.0896,6.1634,12.4497,3.1382,312
3170,8,15,1,-105.0,2.5,True,2.7694,2.0896,6.1634,12.4497,3.1382,312
3171,8,15,1,-100.0,2.5,True,2.7694,2.0896,6.1634,12.4497,3.1382,312
3172,8,15,1,-95.0,2.5,True,2.7694,2.0896,6.1634,12.4497,3.1382,312
3173,8,20,1,-110.0,3.0,True,2.7696,2.1539,6.1047,12.6106,3.1053,312
3174,8,20,1,-105.0,3.0,True,2.7696,2.1539,6.1047,12.6106,3.1053,312
3175,8,20,1,-100.0,3.0,True,2.7696,2.1539,6.1047,12.6106,3.1053,312
3176,8,20,1,-95.0,3.0,True,2.7696,2.1539,6.1047,12.6106,3.1053,312
3177,10,15,1,-110.0,2.5,True,2.7697,2.0573,6.1915,12.2953,3.1382,312
3178,10,15,1,-105.0,2.5,True,2.7697,2.0573,6.1915,12.2953,3.1382,312
3179,10,15,1,-100.0,2.5,True,2.7697,2.0573,6.1915,12.2953,3.1382,312
3180,10,15,1,-95.0,2.5,True,2.7697,2.0573,6.1915,12.2953,3.1382,312
3181,10,6,1,-110.0,1.5,True,2.7704,2.0902,6.0930,12.9931,3.1308,312
3182,10,9,1,-110.0,1.5,True,2.7704,2.0902,6.0930,12.9931,3.1308,312
3183,10,6,1,-105.0,1.5,True,2.7704,2.0902,6.0930,12.9931,3.1308,312
3184,10,9,1,-105.0,1.5,True,2.7704,2.0902,6.0930,12.9931,3.1308,312
3185,10,6,1,-100.0,1.5,True,2.7704,2.0902,6.0930,12.9931,3.1308,312
3186,10,9,1,-100.0,1.5,True,2.7704,2.0902,6.0930,12.9931,3.1308,312
3187,10,6,1,-95.0,1.5,True,2.7704,2.0902,6.0930,12.9931,3.1308,312
3188,10,9,1,-95.0,1.5,True,2.7704,2.0902,6.0930,12.9931,3.1308,312
3189,6,9,1,-110.0,3.0,True,2.7710,2.0971,6.0497,13.6765,3.0892,312
3190,6,9,1,-105.0,3.0,True,2.7710,2.0971,6.0497,13.6765,3.0892,312
3191,6,9,1,-100.0,3.0,True,2.7710,2.0971,6.0497,13.6765,3.0892,312
3192,6,9,1,-95.0,3.0,True,2.7710,2.0971,6.0497,13.6765,3.0892,312
3193,15,20,1,-110.0,3.0,True,2.7723,2.0856,6.0569,12.4156,3.1053,312
3194,15,20,1,-105.0,3.0,True,2.7723,2.0856,6.0569,12.4156,3.1053,312
3195,15,20,1,-100.0,3.0,True,2.7723,2.0856,6.0569,12.4156,3.1053,312
3196,15,20,1,-95.0,3.0,True,2.7723,2.0856,6.0569,12.4156,3.1053,312
3197,20,30,1,-110.0,1.5,True,2.7727,2.0523,5.9714,12.3058,3.0833,312
3198,20,30,1,-105.0,1.5,True,2.7727,2.0523,5.9714,12.3058,3.0833,312
3199,20,30,1,-100.0,1.5,True,2.7727,2.0523,5.9714,12.3058,3.0833,312
3200,20,30,1,-95.0,1.5,True,2.7727,2.0523,5.9714,12.3058,3.0833,312
3201,12,15,1,-110.0,2.5,True,2.7750,2.0611,6.1511,12.2806,3.1382,312
3202,12,15,1,-105.0,2.5,True,2.7750,2.0611,6.1511,12.2806,3.1382,312
3203,12,15,1,-100.0,2.5,True,2.7750,2.0611,6.1511,12.2806,3.1382,312
3204,12,15,1,-95.0,2.5,True,2.7750,2.0611,6.1511,12.2806,3.1382,312
3205,10,6,1,-110.0,3.0,True,2.7795,2.1337,6.1608,13.5508,3.1033,312
3206,10,9,1,-110.0,3.0,True,2.7795,2.1337,6.1608,13.5508,3.1033,312
3207,10,6,1,-105.0,3.0,True,2.7795,2.1337,6.1608,13.5508,3.1033,312
3208,10,9,1,-105.0,3.0,True,2.7795,2.1337,6.1608,13.5508,3.1033,312
3209,10,6,1,-100.0,3.0,True,2.7795,2.1337,6.1608,13.5508,3.1033,312
3210,10,9,1,-100.0,3.0,True,2.7795,2.1337,6.1608,13.5508,3.1033,312
3211,10,6,1,-95.0,3.0,True,2.7795,2.1337,6.1608,13.5508,3.1033,312
3212,10,9,1,-95.0,3.0,True,2.7795,2.1337,6.1608,13.5508,3.1033,312
3213,8,12,1,-110.0,3.0,True,2.7807,2.1015,6.1629,13.6395,3.1074,312
3214,8,12,1,-105.0,3.0,True,2.7807,2.1015,6.1629,13.6395,3.1074,312
3215,8,12,1,-100.0,3.0,True,2.7807,2.1015,6.1629,13.6395,3.1074,312
3216,8,12,1,-95.0,3.0,True,2.7807,2.1015,6.1629,13.6395,3.1074,312
3217,6,20,1,-110.0,3.0,True,2.7809,2.1108,6.0470,12.8761,3.1053,312
3218,6,20,1,-105.0,3.0,True,2.7809,2.1108,6.0470,12.8761,3.1053,312
3219,6,20,1,-100.0,3.0,True,2.7809,2.1108,6.0470,12.8761,3.1053,312
3220,6,20,1,-95.0,3.0,True,2.7809,2.1108,6.0470,12.8761,3.1053,312
3221,15,6,1,-110.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3222,15,9,1,-110.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3223,15,12,1,-110.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3224,15,15,1,-110.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3225,15,6,1,-105.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3226,15,9,1,-105.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3227,15,12,1,-105.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3228,15,15,1,-105.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3229,15,6,1,-100.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3230,15,9,1,-100.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3231,15,12,1,-100.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3232,15,15,1,-100.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3233,15,6,1,-95.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3234,15,9,1,-95.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3235,15,12,1,-95.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3236,15,15,1,-95.0,2.5,True,2.7811,2.0652,6.1460,12.2669,3.1382,312
3237,10,12,1,-110.0,3.0,True,2.7813,2.0834,6.1667,13.5508,3.1074,312
3238,10,12,1,-105.0,3.0,True,2.7813,2.0834,6.1667,13.5508,3.1074,312
3239,10,12,1,-100.0,3.0,True,2.7813,2.0834,6.1667,13.5508,3.1074,312
3240,10,12,1,-95.0,3.0,True,2.7813,2.0834,6.1667,13.5508,3.1074,312
3241,12,6,1,-110.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3242,12,9,1,-110.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3243,12,12,1,-110.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3244,12,6,1,-105.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3245,12,9,1,-105.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3246,12,12,1,-105.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3247,12,6,1,-100.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3248,12,9,1,-100.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3249,12,12,1,-100.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3250,12,6,1,-95.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3251,12,9,1,-95.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3252,12,12,1,-95.0,3.0,True,2.7821,2.0991,6.1768,13.5107,3.1074,312
3253,6,15,1,-110.0,2.5,True,2.7829,2.0810,6.1637,12.7479,3.1382,312
3254,6,15,1,-105.0,2.5,True,2.7829,2.0810,6.1637,12.7479,3.1382,312
3255,6,15,1,-100.0,2.5,True,2.7829,2.0810,6.1637,12.7479,3.1382,312
3256,6,15,1,-95.0,2.5,True,2.7829,2.0810,6.1637,12.7479,3.1382,312
3257,20,6,1,-110.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3258,20,9,1,-110.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3259,20,12,1,-110.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3260,20,15,1,-110.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3261,20,20,1,-110.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3262,20,6,1,-105.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3263,20,9,1,-105.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3264,20,12,1,-105.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3265,20,15,1,-105.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3266,20,20,1,-105.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3267,20,6,1,-100.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3268,20,9,1,-100.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3269,20,12,1,-100.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3270,20,15,1,-100.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3271,20,20,1,-100.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3272,20,6,1,-95.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3273,20,9,1,-95.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3274,20,12,1,-95.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3275,20,15,1,-95.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3276,20,20,1,-95.0,1.5,True,2.7839,2.0918,5.8892,11.9916,3.0855,312
3277,8,20,1,-110.0,2.5,True,2.7845,2.1101,6.1467,12.4497,3.1459,312
3278,8,20,1,-105.0,2.5,True,2.7845,2.1101,6.1467,12.4497,3.1459,312
3279,8,20,1,-100.0,2.5,True,2.7845,2.1101,6.1467,12.4497,3.1459,312
3280,8,20,1,-95.0,2.5,True,2.7845,2.1101,6.1467,12.4497,3.1459,312
3281,10,20,1,-110.0,2.5,True,2.7848,2.0973,6.1330,12.2953,3.1459,312
3282,10,20,1,-105.0,2.5,True,2.7848,2.0973,6.1330,12.2953,3.1459,312
3283,10,20,1,-100.0,2.5,True,2.7848,2.0973,6.1330,12.2953,3.1459,312
3284,10,20,1,-95.0,2.5,True,2.7848,2.0973,6.1330,12.2953,3.1459,312
3285,20,6,1,-110.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3286,20,9,1,-110.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3287,20,12,1,-110.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3288,20,15,1,-110.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3289,20,20,1,-110.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3290,20,6,1,-105.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3291,20,9,1,-105.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3292,20,12,1,-105.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3293,20,15,1,-105.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3294,20,20,1,-105.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
3295,20,6,1,-100.0,3.0,True,2.7850,2.0901,6.0646,12.3629,3.1053,312
